Title,Price,Neighborhood,URL,Description
2019 MINI Hardtop 4 Door Cooper S Hatchback 4D hatchback Silver -,"$30,590",TOUCHLESS DELIVERY TO YOUR HOME eastside ,https://seattle.craigslist.org/est/ctd/d/atlanta-2019-mini-hardtop-door-cooper/7438463545.html,"Carvana is the safer way to buy a car During these uncertain times, Carvana is dedicated to ensuring safety for all of our customers. In addition to our 100% online shopping and selling experience..."
"2013 Cadillac Escalade ESV Premium 4WD --Clean title, Loaded--","$26,995",kirkland eastside ,https://seattle.craigslist.org/est/ctd/d/kirkland-2013-cadillac-escalade-esv/7438470811.html,"2013 Cadillac Escalade Platinum ESV Premium 4WD with only 115k miles on it. Clean title, Clean carfax report. Low Miles. Fully loaded up with all the extras. Options include heated leather seats,..."
2006 Jeep Grand Cherokee Limited 4dr SUV 4WD w/ Front Side Airbags - Down Pymts,"$6,999",+ Car Link Auto Sales eastside ,https://seattle.craigslist.org/est/ctd/d/marysville-2006-jeep-grand-cherokee/7438485284.html,"2006 Jeep Grand Cherokee Limited 4dr SUV 4WD w/ Front Side Airbags Offered by: Car Link Auto Sales — — $6,999 Who doesnt love a Jeep! This one is loaded with extras and has the limited trim package...."
2006 Hyundai Tucson GLS for Sale by Original Owner,"$5,800",Kirkland eastside ,https://seattle.craigslist.org/est/cto/d/kirkland-2006-hyundai-tucson-gls-for/7438481558.html,"197k miles 6 cylinder FWD $3600 in repairs/maintenance in last 16 months includes: Brand new tires Brand new battery Full tune-up including new spark plugs and wires, drive belt, engine clean..."
2020 Chevrolet Silverado 1500 Crew Cab - Financing Available!,"$44,995", eastside ,https://seattle.craigslist.org/est/ctd/d/woodinville-2020-chevrolet-silverado/7438463599.html,"This Chevrolet Silverado 1500 Crew Cab can be yours today! If you have bad credit or no credit, we can help! Call us today at ! 2020 Chevrolet Silverado 1500 Crew Cab RST Pickup 4D 5 3/4 ft Price:..."
Mercedes 2012 E350  4 Matic Wagon,"$18,500",issquah eastside ,https://seattle.craigslist.org/est/cto/d/issaquah-mercedes-2012-e350-matic-wagon/7438492322.html,"Low miles--65,000 in perfect condition. Tenorite Grey Metallic with Grey leather interior. AMG Sport package. Options are too many to list. I have the Mercedes Build sheet with Option codes and..."
2012 Hyundai Accent,"$4,400",Bellevue eastside ,https://seattle.craigslist.org/est/cto/d/bellevue-2012-hyundai-accent/7438516438.html,"Carfax included, I'm the second owner of the vehicle. The car is very well taken care of in terms of maintenance and the engine is clean/ serviced regularly. Everything works on the car. Original..."
2014 Nisssan Pathfinder,"$14,995",Kirkland eastside ,https://seattle.craigslist.org/est/cto/d/bothell-2014-nisssan-pathfinder/7438525909.html,"2014 Nissan Pathfinder SL SUV 4X4 AWD automatic transmission, 3.5L 6 cylinder engine! 100k miles! Runs and drives great. Bose sound system, leather power heated seats, 4X4, 110v Power Outlet, Backup..."
2013 Porsche Boxster Convertible 2D Convertible Black - FINANCE ONLINE,"$44,990",TOUCHLESS DELIVERY TO YOUR HOME eastside ,https://seattle.craigslist.org/est/ctd/d/atlanta-2013-porsche-boxster/7438496857.html,"Carvana is the safer way to buy a car During these uncertain times, Carvana is dedicated to ensuring safety for all of our customers. In addition to our 100% online shopping and selling experience..."
2013 Chevrolet Chevy Sonic LT Auto 4dr Sedan - Down Pymts Starting at $499,"$9,999",+ Car Link Auto Sales eastside ,https://seattle.craigslist.org/est/ctd/d/marysville-2013-chevrolet-chevy-sonic/7438512178.html,"2013 Chevrolet Chevy Sonic LT Auto 4dr Sedan Offered by: Car Link Auto Sales — — $9,999 Low Mileage fuel efficient equipped with the LT trim package. Perfect for that new driver or a great way to..."
2018 Mercedes-Benz GLE GLE 350 4MATIC Sport Utility 4D suv Black -,"$42,990",TOUCHLESS DELIVERY TO YOUR HOME eastside ,https://seattle.craigslist.org/est/ctd/d/atlanta-2018-mercedes-benz-gle-gle-350/7438496888.html,"Carvana is the safer way to buy a car During these uncertain times, Carvana is dedicated to ensuring safety for all of our customers. In addition to our 100% online shopping and selling experience..."
$905/mo - 2016 Land Rover Range Rover Sport SE Sport Utility 4D 4 D 4-,"$43,995",JandA AUTO SALES eastside ,https://seattle.craigslist.org/est/ctd/d/bellevue-905-mo-land-rover-range-rover/7438511730.html,"$905/mo - 2016 Land Rover Range Rover Sport SE Sport Utility 4D 4 D 4-D 63,820 mi. - - 4D SUV - 6 Cyl - 4 Wheel Drive - VIN# SALWG2KF4GA598383 - STK# 598383 J&amp;A AUTO SALES Call or Text..."
2002 BMW M3 for sale,"$18,000",Redmond eastside ,https://seattle.craigslist.org/est/cto/d/redmond-2002-bmw-m3-for-sale/7438543609.html,I have for sale my e46 m3 6 speed manual. It is wrapped blue with Inozetek wrap. The rear subframe has been reinforced and I have photos of the process if interested. I’ve replaced lots of little...
"2016 Chevrolet Tahoe LT 4WD --Local Trade, clean title, Super Clean --","$35,995",kirkland eastside ,https://seattle.craigslist.org/est/ctd/d/kirkland-2016-chevrolet-tahoe-lt-4wd/7438545205.html,"2016 Chevrolet Tahoe LT 4WD with only 105k miles on it. Clean title, Clean carfax report. Local Trade in. Loaded up full size SUV. Options include heated leather seats, navigation, backup camera,..."
"2011 Honda Odyssey EX-L --1owner, Low Miles, Clean title--","$18,995",kirkland eastside ,https://seattle.craigslist.org/est/ctd/d/kirkland-2011-honda-odyssey-ex-1owner/7438550961.html,"2011 Honda Odyssey EX-L with only 81k miles on it. Clean title/Clean carfax report. 1owner. Options include heated leather seats, backup camera, sunroof, automatic transmission, power windows, power..."
2004 Scion xB Base 4dr Wagon - Down Pymts Starting at $499,"$3,999",+ Car Link Auto Sales eastside ,https://seattle.craigslist.org/est/ctd/d/marysville-2004-scion-xb-base-4dr-wagon/7438538511.html,"2004 Scion xB Base 4dr Wagon Offered by: Car Link Auto Sales — — $3,999 Fun and economical! 5 speed manual and a 1.5 4 cyl. runs and drives amazing. Don&#39;t forget to ask about our 1st time buyer..."
Landcruiser fj40,"$30,000",Issaquah eastside ,https://seattle.craigslist.org/est/cto/d/issaquah-landcruiser-fj40/7438555352.html,1973 fj40 From CA. 20 year ownership Small block 330 on propane Sm420 Orion Tcase 4:1 totally built up 4.88:1 quite gears from Randy's ARB F/R Got propane Howell rad 4 wheel disks Full hydronic...
1999 Lexus GS 300 Base 4dr Sedan - Down Pymts Starting at $499,"$3,999",+ Car Link Auto Sales eastside ,https://seattle.craigslist.org/est/ctd/d/marysville-1999-lexus-gs-300-base-4dr/7438556572.html,"1999 Lexus GS 300 Base 4dr Sedan Offered by: Car Link Auto Sales — — $3,999 Affordable high line Luxury! Runs drives and looks great! Don&#39;t forget to ask about our 1st time buyer program A..."
"2013 Toyota Sequoia Platinum 4WD --Navi, DVD, 1owner, Loaded, Clean--","$34,995",kirkland eastside ,https://seattle.craigslist.org/est/ctd/d/kirkland-2013-toyota-sequoia-platinum/7438556619.html,2013 Toyota Sequoia Platinum 4WD 5.7L V8 with only 119k miles on it. Clean title/ Clean carfax report. 1owner. Loaded up Sequoia. Service history on this vehicle is very up to date and has been well...
2007 GMC C5500 Diesel 4x4 flatbed,"$24,000",Renton eastside ,https://seattle.craigslist.org/est/cto/d/renton-2007-gmc-c5500-diesel-4x4-flatbed/7438562912.html,"Selling due to change of business. Previously used by a bee keeper. Extremely rare flatbed in this class with 4x4. 249k miles, Automatic. Drives very good. To set up a test drive please text..."
2008 Honda Odyssey,"$12,000",Renton eastside ,https://seattle.craigslist.org/est/cto/d/renton-2008-honda-odyssey/7438602782.html,2008 Honda Odyssey LX.. single soccer mom van .. Renton Highlands.. .. 
Honda Odyesee,"$12,000",Renton eastside ,https://seattle.craigslist.org/est/cto/d/renton-honda-odyesee/7438603891.html,Great condition
1994 GMC Suburban k1500,"$3,200",Seattle eastside ,https://seattle.craigslist.org/est/cto/d/seattle-1994-gmc-suburban-k1500/7438591950.html,"1994 GMC Suburban 5.7 k1500 4x4 with automatic transmission 209000mi and climbing Runs, drives, stops, starts. New spark plugs, battery, serpentine belt, and alternator August 2021. Recently..."
2009 GMC YUKON DENALI,"$17,900",Bellevue eastside ,https://seattle.craigslist.org/est/cto/d/bellevue-2009-gmc-yukon-denali/7438584476.html,"Excellent condition, low miles, one owner, purchased end of 2009, 11 year old. *6.2L *V8 *402 horse power *113,394 miles "
2010 BMW 335i XDrive Low Miles One Owner,"$15,250", eastside ,https://seattle.craigslist.org/est/cto/d/bellevue-2010-bmw-335i-xdrive-low-miles/7438564267.html,"Selling a 2010 BMW 335i Xdrive. The car is Crimson Red and has approximately 83,300 miles. The engine is a 3.0L 6-cylinder which runs excellent and gets about 17-25 MPG. Transmission runs excellent..."
"2011 C6 Corvette GS, Built Engine, Paxton S/C, 850whp","$46,500","Woodinville, wa eastside ",https://seattle.craigslist.org/est/cto/d/woodinville-2011-c6-corvette-gs-built/7438565232.html,2011 C6 Corvette Grand Sport 3LT The car is extremely sorted and has been meticulously maintained. She is FAST! So be ready when the power hits. Has potential for a lot more power to be added as...
2015 BMW 4 Series 435i Gran Coupe EXCELLENT CONDITION,"$30,500","Renton, WA eastside ",https://seattle.craigslist.org/est/cto/d/renton-2015-bmw-series-435i-gran-coupe/7438604811.html,"For sale is my 2015 BMW 4 Series Gran Coupe. The car is in excellent condition. The rear tires are new (roughly around 2,000 miles on them). Everything is in great working order and I've kept up on..."
1972 Cadillac Eldorado Convertible,"$17,900",East Renton Highlands eastside ,https://seattle.craigslist.org/est/cto/d/renton-1972-cadillac-eldorado/7438637172.html,"1972 CADILLAC ELDORADO CONVERTIBLE RED WITH WHITE TOP. 1.6” WHITEWALL TIRES. NICE TOP, INTERIOR COMPLETELY REDONE, REBUILT 500CID ENGINE, AND VERY NICE STEREO. PARADE BOOTS INCLUDED. Interior..."
2019 Lexus NX 300 Sport Utility 4D hatchback Silver - FINANCE ONLINE,"$36,590",TOUCHLESS DELIVERY TO YOUR HOME eastside ,https://seattle.craigslist.org/est/ctd/d/atlanta-2019-lexus-nx-300-sport-utility/7438639888.html,"Carvana is the safer way to buy a car During these uncertain times, Carvana is dedicated to ensuring safety for all of our customers. In addition to our 100% online shopping and selling experience..."
2019 Ford Flex Limited Sport Utility 4D hatchback Gray - FINANCE,"$28,990",TOUCHLESS DELIVERY TO YOUR HOME eastside ,https://seattle.craigslist.org/est/ctd/d/atlanta-2019-ford-flex-limited-sport/7438639882.html,"Carvana is the safer way to buy a car During these uncertain times, Carvana is dedicated to ensuring safety for all of our customers. In addition to our 100% online shopping and selling experience..."
2017 Audi Q5 Premium Plus AWD All Wheel Drive SKU:HA075549,"$31,998",CALL*425-209-0968*to Confirm Availability & Updated Location eastside ,https://seattle.craigslist.org/est/ctd/d/bellevue-2017-audi-q5-premium-plus-awd/7438640596.html,"Mileage, engine, trim, features, transmission, options, equipment, etc can also be found here : http://lyv.cc/7XP2Z &lt;--- Copy and Paste this link *IMPORTANT NOTICE * PLEASE READ * GENUINE URGENCY..."
2018 Chevy Chevrolet Silverado 1500 Crew Cab Custom Pickup 4D 6 1/2 ft,"$36,990",TOUCHLESS DELIVERY TO YOUR HOME eastside ,https://seattle.craigslist.org/est/ctd/d/atlanta-2018-chevy-chevrolet-silverado/7438639744.html,"Carvana is the safer way to buy a car During these uncertain times, Carvana is dedicated to ensuring safety for all of our customers. In addition to our 100% online shopping and selling experience..."
2014 Lexus GS GS 350 Sedan 4D sedan White - FINANCE ONLINE,"$24,990",TOUCHLESS DELIVERY TO YOUR HOME eastside ,https://seattle.craigslist.org/est/ctd/d/atlanta-2014-lexus-gs-gs-350-sedan-4d/7438639773.html,"Carvana is the safer way to buy a car During these uncertain times, Carvana is dedicated to ensuring safety for all of our customers. In addition to our 100% online shopping and selling experience..."
2020 Hyundai Kona Ultimate AWD All Wheel Drive SKU:LU460677,"$27,498",CALL*425-209-0968*to Confirm Availability & Updated Location eastside ,https://seattle.craigslist.org/est/ctd/d/bellevue-2020-hyundai-kona-ultimate-awd/7438622971.html,"Mileage, engine, trim, features, transmission, options, equipment, etc can also be found here : http://lyv.cc/P62FE &lt;--- Copy and Paste this link *IMPORTANT NOTICE * PLEASE READ * GENUINE URGENCY..."
2018 Mercedes-Benz C-Class C 300 4MATIC Sedan 4D sedan White - FINANCE,"$33,990",TOUCHLESS DELIVERY TO YOUR HOME eastside ,https://seattle.craigslist.org/est/ctd/d/atlanta-2018-mercedes-benz-class-300/7438639933.html,"Carvana is the safer way to buy a car During these uncertain times, Carvana is dedicated to ensuring safety for all of our customers. In addition to our 100% online shopping and selling experience..."
2013 BMW 1 Series 135is Coupe 2D coupe Blue - FINANCE ONLINE,"$30,990",TOUCHLESS DELIVERY TO YOUR HOME eastside ,https://seattle.craigslist.org/est/ctd/d/atlanta-2013-bmw-series-135is-coupe-2d/7438639918.html,"Carvana is the safer way to buy a car During these uncertain times, Carvana is dedicated to ensuring safety for all of our customers. In addition to our 100% online shopping and selling experience..."
2018 Toyota Highlander SE Sport Utility 4D suv Silver - FINANCE ONLINE,"$37,990",TOUCHLESS DELIVERY TO YOUR HOME eastside ,https://seattle.craigslist.org/est/ctd/d/atlanta-2018-toyota-highlander-se-sport/7438659154.html,"Carvana is the safer way to buy a car During these uncertain times, Carvana is dedicated to ensuring safety for all of our customers. In addition to our 100% online shopping and selling experience..."
2021 Subaru Crosstrek Premium Sport Utility 4D hatchback Gray -,"$31,590",TOUCHLESS DELIVERY TO YOUR HOME eastside ,https://seattle.craigslist.org/est/ctd/d/atlanta-2021-subaru-crosstrek-premium/7438659200.html,"Carvana is the safer way to buy a car During these uncertain times, Carvana is dedicated to ensuring safety for all of our customers. In addition to our 100% online shopping and selling experience..."
2016 Honda Fit EX Hatchback 4D hatchback White - FINANCE ONLINE,"$19,990",TOUCHLESS DELIVERY TO YOUR HOME eastside ,https://seattle.craigslist.org/est/ctd/d/atlanta-2016-honda-fit-ex-hatchback-4d/7438659249.html,"Carvana is the safer way to buy a car During these uncertain times, Carvana is dedicated to ensuring safety for all of our customers. In addition to our 100% online shopping and selling experience..."
2010 Kia Forte Koup SX SKU:A5196955 Coupe,"$8,866",AutoNation eastside ,https://seattle.craigslist.org/est/ctd/d/bellevue-2010-kia-forte-koup-sx-skua/7438667994.html,"SOLD!!! This Kia Forte Koup has just been Sold. As America's Largest Automotive Retailer we have thousands of other vehicles, including many others that may be identical to this one. Use the link..."
